id,district,name,address,gov_url,facilities,photo_path,status
579,離島,東涌52區,東涌東涌海濱路,,"健身園地,長者健身園地",/facilities/md-sports-gymnastics.jpeg,Active
580,離島,東涌北公園,東涌文東路29號,,健身園地,/facilities/md-sports-gymnastics.jpeg,Active
571,離島,梅窩銀河花園,大嶼山梅窩銀石街,,"露天劇場,公園,長者健身園地",/facilities/pi-basketball.png,Active
573,離島,大菜園花園,長洲大菜園路,,門球場,/facilities/pi-basketball.png,Active
574,離島,東涌北公園,東涌文東路29號,https://www.map.gov.hk/gm/gmid/XJtP9Khs5q?lg=tc,"共融遊樂設施,長者健身園地",/facilities/pi-basketball.png,Active
575,離島,文東路公園,新界東涌文東路55號,https://www.map.gov.hk/gm/gmid/NqIB0BRDi3?lg=tc,"共融遊樂設施, 長者健身園地, 草地球場, 籃球場, 排球場",/facilities/pi-basketball.png,Active
570,離島,思高路花園,長洲思高路,,"寵物共享公園,健身園地",/facilities/md-pets.jpeg,Active
572,離島,坪利路休憩處,坪洲坪利路,,"寵物共享公園,健身園地",/facilities/md-pets.jpeg,Active
595,灣仔,寶雲道花園,灣仔寶雲道,,"狗公園/寵物公園,花園,寵物共享公園",/facilities/pi-basketball.png,Active
596,灣仔,寶雲道公園,灣仔寶雲道,,"狗公園/寵物公園,寵物共享公園,公園",/facilities/pi-basketball.png,Active
597,灣仔,東岸公園 (第一期),東岸公園 (第一期),,公園,/facilities/pi-basketball.png,Active
598,灣仔,銅鑼灣花園,灣仔告士打道,,"公園,長者健身園地",/facilities/pi-basketball.png,Active
599,灣仔,維多利亞公園,銅鑼灣興發街一號,https://www.map.gov.hk/gm/gmid/miZxcmDeKy?lg=tc ,"公園,共融遊樂設施,長者健身園地,露天劇場,籃球場,草地滾球場,硬地球場,緩跑徑/健身徑,模型船池,網球場",/facilities/pi-basketball.png,Active
600,灣仔,灣仔公園,香港灣仔普樂里,https://www.map.gov.hk/gm/gmid/oUsLVYiPiw?lg=tc,"公園,共融遊樂設施,長者健身園地",/facilities/pi-basketball.png,Active
601,灣仔,灣仔峽公園,香港灣仔半山區甘道,,"共融遊樂設施,長者健身園地,健體園灺,小食亭",/facilities/pi-basketball.png,Active
602,灣仔,灣仔峽公園,灣仔司徒拔道,,"狗公園/寵物公園,寵物共享公園,公園",/facilities/pi-basketball.png,Active
603,灣仔,黃泥涌道新月花園,香港跑馬地黃泥涌道,https://www.map.gov.hk/gm/gmid/vhrz4OouUm?lg=tc,"公園, 共融遊樂設施,長者健身園地",/facilities/pi-basketball.png,Active
604,灣仔,寶雲道健身徑,灣仔寶雲道,,健身站,/facilities/pi-basketball.png,Active
605,灣仔,跑馬地遊樂場,香港跑馬地體育道,,健身園地,/facilities/md-sports-gymnastics.jpeg,Active
619,觀塘,觀塘上配水庫花園,觀塘佐敦谷,,"健身園地,長者健身園地",/facilities/md-sports-gymnastics.jpeg,Active
620,觀塘,觀塘海濱花園,觀塘海濱道80號,,"健身園地,長者健身園地",/facilities/md-sports-gymnastics.jpeg,Active
621,觀塘,藍田綜合大樓(天台花園),觀塘藍田慶田街1號藍田綜合大樓,,"健身園地,長者健身園地",/facilities/md-sports-gymnastics.jpeg,Active
622,觀塘,新清水灣道休憩處,觀塘新清水灣道,,健身園地,/facilities/md-sports-gymnastics.jpeg,Active
623,觀塘,坪石遊樂場,觀塘新清水灣道20號,,"健身園地,長者健身園地",/facilities/md-sports-gymnastics.jpeg,Active
624,觀塘,晒草灣遊樂場,觀塘藍田茜發道90號,,"健身園地,長者健身園地",/facilities/md-sports-gymnastics.jpeg,Active
614,觀塘,佐敦谷公園,觀塘新清水灣道71號,,"公園,長者健身園地,健身園地,模型車場,緩跑徑/健身徑",/facilities/pi-basketball.png,Active
625,觀塘,秀明道公園,觀塘秀茂坪秀明道20號,,"健身園地,長者健身園地",/facilities/md-sports-gymnastics.jpeg,Active
626,觀塘,順利邨遊樂場,觀塘順利邨利安道,,"健身園地,長者健身園地",/facilities/md-sports-gymnastics.jpeg,Active
617,觀塘,偉樂街臨時足球場,九龍觀塘偉業街與偉樂街交界(近麗港公園),,草地球場,/facilities/pi-basketball.png,Active
618,觀塘,麗港公園,觀塘麗港城茶果嶺道,,健身站,/facilities/pi-basketball.png,Active
613,觀塘,月華街遊樂場,九龍觀塘月華街,https://www.map.gov.hk/gm/gmid/Nlr9dF0fqQ?lg=tc,"寵物共享公園,共融遊樂設施,長者健身園地",/facilities/md-pets.jpeg,Active
11,九龍城,亞皆老街遊樂場,九龍城亞皆老街,,長者健身園地,/facilities/md-elderly.jpeg,Active
12,九龍城,廣播道花園,九龍塘畢架山廣播道63號,,長者健身園地,/facilities/md-elderly.jpeg,Active
13,九龍城,廣播道遊樂場,九龍塘畢架山廣播道1號,,長者健身園地,/facilities/md-elderly.jpeg,Active
53,大埔,鳳園遊樂場,大埔汀角路鳳園村,,長者健身園地,/facilities/md-elderly.jpeg,Active
377,東區,糖水道花園,北角糖水道,,長者健身園地,/facilities/md-elderly.jpeg,Active
221,屯門,屯門青洋休憩花園,屯門青翠俓,,長者健身園地,/facilities/md-elderly.jpeg,Active
14,九龍城,迦密村街花園,何文田迦密村街,,長者健身園地,/facilities/md-elderly.jpeg,Active
15,九龍城,賈炳達道公園,九龍城賈炳達道,,長者健身園地,/facilities/md-elderly.jpeg,Active
16,九龍城,忠孝街休憩處,何文田忠孝街,,長者健身園地,/facilities/md-elderly.jpeg,Active
17,九龍城,忠義街花園,何文田忠義街,,長者健身園地,/facilities/md-elderly.jpeg,Active
18,九龍城,雅息士道休憩花園,九龍塘雅息士道,,長者健身園地,/facilities/md-elderly.jpeg,Active
19,九龍城,佛光街休憩處,紅磡佛光街,,長者健身園地,/facilities/md-elderly.jpeg,Active
20,九龍城,何文田上配水庫遊樂場,何文田何文田上配水庫,,長者健身園地,/facilities/md-elderly.jpeg,Active
21,九龍城,何文田山道休憩花園,何文田何文田山道,,長者健身園地,/facilities/md-elderly.jpeg,Active
22,九龍城,和黃公園,紅磡戴亞街,,長者健身園地,/facilities/md-elderly.jpeg,Active
23,九龍城,聯合道公園,九龍城聯合道195號,,長者健身園地,/facilities/md-elderly.jpeg,Active
24,九龍城,靠背壟道遊樂場,土瓜灣江西街樂民新村E座,,長者健身園地,/facilities/md-elderly.jpeg,Active
25,九龍城,景雲街遊樂場,九龍土瓜灣景雲街,,長者健身園地,/facilities/md-elderly.jpeg,Active
26,九龍城,高山道公園,紅墈高山道77號,,長者健身園地,/facilities/md-elderly.jpeg,Active
27,九龍城,九龍仔公園,九龍城延文禮士道13號,,長者健身園地,/facilities/md-elderly.jpeg,Active
28,九龍城,龍翔道遊樂場,九龍塘畢架山畢架山道,,長者健身園地,/facilities/md-elderly.jpeg,Active
29,九龍城,馬頭圍配水庫遊樂場,何文田馬頭圍配水庫,,長者健身園地,/facilities/md-elderly.jpeg,Active
30,九龍城,文福道花園,何文田文福道,,長者健身園地,/facilities/md-elderly.jpeg,Active
31,九龍城,世運花園,九龍城太子道西及馬頭涌道交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
32,九龍城,培正道休憩花園,何文田培正道,,長者健身園地,/facilities/md-elderly.jpeg,Active
33,九龍城,差館里休憩處,紅磡機利士南路/差館里,,長者健身園地,/facilities/md-elderly.jpeg,Active
34,九龍城,華信街休憩處,紅磡華信街,,長者健身園地,/facilities/md-elderly.jpeg,Active
35,九龍城,溫思勞街遊樂場,紅磡溫思勞街,,長者健身園地,/facilities/md-elderly.jpeg,Active
44,大埔,寨乪兒童遊樂場,大埔寨乪路寨乪村,,長者健身園地,/facilities/md-elderly.jpeg,Active
45,大埔,樟樹灘兒童遊樂場,大埔馬料水大埔道樟樹灘村,,長者健身園地,/facilities/md-elderly.jpeg,Active
46,大埔,祠堂村兒童遊樂場,大埔大窩西支路祠堂村,,長者健身園地,/facilities/md-elderly.jpeg,Active
47,大埔,全安路花園,大埔富亨邨全安路,,長者健身園地,/facilities/md-elderly.jpeg,Active
48,大埔,翠樂街花園,大埔翠樂街,,長者健身園地,/facilities/md-elderly.jpeg,Active
49,大埔,頌雅路兒童遊樂場,大埔頌雅路,,長者健身園地,/facilities/md-elderly.jpeg,Active
50,大埔,中心圍兒童遊樂場,大埔大窩西支路中心圍,,長者健身園地,/facilities/md-elderly.jpeg,Active
51,大埔,鍾屋村遊樂場,大埔林錦公路鍾屋村,,長者健身園地,/facilities/md-elderly.jpeg,Active
52,大埔,放馬莆兒童遊樂場,大埔林錦公路放馬莆,,長者健身園地,/facilities/md-elderly.jpeg,Active
54,大埔,下坑村休憩處,大埔汀角路下坑村,,長者健身園地,/facilities/md-elderly.jpeg,Active
55,大埔,錦石新村遊樂場,大埔錦山路錦石新村,,長者健身園地,/facilities/md-elderly.jpeg,Active
56,大埔,九龍坑遊樂場,大埔大窩西支路九龍坑村,,長者健身園地,/facilities/md-elderly.jpeg,Active
57,大埔,廣福橋花園,大埔大埔墟普益街,,長者健身園地,/facilities/md-elderly.jpeg,Active
58,大埔,廣南休憩處,大埔南運路,,長者健身園地,/facilities/md-elderly.jpeg,Active
59,大埔,龍尾村花園,大埔汀角路龍尾村,,長者健身園地,/facilities/md-elderly.jpeg,Active
60,大埔,馬窩休憩處,大埔馬窩村,,長者健身園地,/facilities/md-elderly.jpeg,Active
61,大埔,梅樹坑遊樂場,大埔梅樹坑路,,長者健身園地,/facilities/md-elderly.jpeg,Active
62,大埔,泥涌休憩處,大埔西貢北泥涌,,長者健身園地,/facilities/md-elderly.jpeg,Active
63,大埔,南華莆遊樂場,大埔林村大窩西支路南華莆,,長者健身園地,/facilities/md-elderly.jpeg,Active
64,大埔,南運路休憩處,大埔南運路,,長者健身園地,/facilities/md-elderly.jpeg,Active
65,大埔,白石角海濱長廊,大埔白石角,,長者健身園地,/facilities/md-elderly.jpeg,Active
66,大埔,坪朗遊樂場,大埔林村大菴路坪朗村,,長者健身園地,/facilities/md-elderly.jpeg,Active
67,大埔,大埔寶湖六鄉遊樂場,大埔同茂坊,,長者健身園地,/facilities/md-elderly.jpeg,Active
68,大埔,西徑村休憩處,大埔西貢西沙路西徑村,,長者健身園地,/facilities/md-elderly.jpeg,Active
69,大埔,三門仔兒童遊樂場,大埔三門仔路三門仔村,,長者健身園地,/facilities/md-elderly.jpeg,Active
70,大埔,新屋家休憩處,大埔碗窰路新屋家村,,長者健身園地,/facilities/md-elderly.jpeg,Active
71,大埔,新屋仔兒童遊樂場,大埔林村林錦公路新屋仔村,,長者健身園地,/facilities/md-elderly.jpeg,Active
72,大埔,山塘新村花園,大埔山塘路山塘新村,,長者健身園地,/facilities/md-elderly.jpeg,Active
73,大埔,社山村兒童遊樂場,大埔林村社山路社山村,,長者健身園地,/facilities/md-elderly.jpeg,Active
74,大埔,船灣桐梓兒童遊樂場,大埔船灣洞梓路,,長者健身園地,/facilities/md-elderly.jpeg,Active
75,大埔,水窩村休憩處,大埔林村大陽輋路水窩村,,長者健身園地,/facilities/md-elderly.jpeg,Active
76,大埔,泰亨灰沙圍遊樂場,大埔林村大窩西支路泰亨灰沙圍,,長者健身園地,/facilities/md-elderly.jpeg,Active
77,大埔,大菴兒童遊樂場,大埔林村大菴路大菴村,,長者健身園地,/facilities/md-elderly.jpeg,Active
78,大埔,大埔中休憩處,大埔安邦路8號,,長者健身園地,/facilities/md-elderly.jpeg,Active
79,大埔,大埔中央廣場,大埔大元邨安埔路,,長者健身園地,/facilities/md-elderly.jpeg,Active
80,大埔,大埔滘花園,大埔大埔道大埔滘段,,長者健身園地,/facilities/md-elderly.jpeg,Active
81,大埔,大埔滘新圍遊樂場,大埔大埔滘新圍大埔道新圍村,,長者健身園地,/facilities/md-elderly.jpeg,Active
82,大埔,大埔舊墟遊樂場,大埔八號花園安浩里,,長者健身園地,/facilities/md-elderly.jpeg,Active
83,大埔,大埔頭遊樂場,大埔大埔頭大埔頭徑,,長者健身園地,/facilities/md-elderly.jpeg,Active
84,大埔,大埔頭路休憩處,大埔大埔頭路,,長者健身園地,/facilities/md-elderly.jpeg,Active
85,大埔,汀角路休憩處,大埔汀角路 （近汀雅苑）,,長者健身園地,/facilities/md-elderly.jpeg,Active
87,大埔,汀太路兒童遊樂場,大埔汀太路,,長者健身園地,/facilities/md-elderly.jpeg,Active
88,大埔,塘面村遊樂場,大埔林村林錦公路塘面村,,長者健身園地,/facilities/md-elderly.jpeg,Active
89,大埔,井頭村休憩處,大埔西沙路井頭村,,長者健身園地,/facilities/md-elderly.jpeg,Active
90,大埔,洞梓山路花園,大埔洞梓山路,,長者健身園地,/facilities/md-elderly.jpeg,Active
91,大埔,圍頭村遊樂場,大埔林村大窩西支路圍頭村,,長者健身園地,/facilities/md-elderly.jpeg,Active
92,大埔,運頭角遊樂場,大埔大埔墟運頭角里,,長者健身園地,/facilities/md-elderly.jpeg,Active
93,大埔,黃魚灘兒童遊樂場,大埔汀角路黃魚灘村,,長者健身園地,/facilities/md-elderly.jpeg,Active
94,大埔,營盤下休憩處,大埔大埔頭路營盤下村,,長者健身園地,/facilities/md-elderly.jpeg,Active
95,大埔,魚角村休憩處,大埔汀角路魚角村,,長者健身園地,/facilities/md-elderly.jpeg,Active
97,大埔,榕樹村兒童遊樂場,大埔塔門榕樹村,,長者健身園地,/facilities/md-elderly.jpeg,Active
119,中西區,蒲魯賢徑臨時遊樂場,半山蒲魯賢徑,,長者健身園地,/facilities/md-elderly.jpeg,Active
120,中西區,加多近街花園,西環堅尼地城加多近街與域多利道交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
121,中西區,堅巷花園,上環堅巷,,長者健身園地,/facilities/md-elderly.jpeg,Active
122,中西區,克頓道休憩處,半山克頓道,,長者健身園地,/facilities/md-elderly.jpeg,Active
123,中西區,山道休憩花園,西環石塘咀山道與南里交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
124,中西區,荷李活道公園,上環荷李活道近竹連里,,長者健身園地,/facilities/md-elderly.jpeg,Active
125,中西區,香港動植物公園,中環雅賓利道,,長者健身園地,/facilities/md-elderly.jpeg,Active
126,中西區,加惠民道花園,西環堅尼地城加惠民道,,長者健身園地,/facilities/md-elderly.jpeg,Active
127,中西區,堅尼地道遊樂場,半山堅尼地道,,長者健身園地,/facilities/md-elderly.jpeg,Active
128,中西區,堅尼地城遊樂場,西環堅尼地城科士街與士美非路交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
129,中西區,香港佐治五世紀念公園,西環西營盤東邊街與高街交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
130,中西區,李陞街遊樂場,西環西營盤李陞街,,長者健身園地,/facilities/md-elderly.jpeg,Active
131,中西區,百子里公園,中環百子里,,長者健身園地,/facilities/md-elderly.jpeg,Active
132,中西區,玫瑰里兒童遊樂場,西環西營盤玫瑰里,,長者健身園地,/facilities/md-elderly.jpeg,Active
133,中西區,西寧街花園,西環堅尼地城西寧街,,長者健身園地,/facilities/md-elderly.jpeg,Active
134,中西區,西安里兒童遊樂場,西環石塘咀西安里,,長者健身園地,/facilities/md-elderly.jpeg,Active
135,中西區,士美非路休憩處,西環堅尼地城科士街東,,長者健身園地,/facilities/md-elderly.jpeg,Active
136,中西區,中山紀念公園,西環西營盤東邊街北,,長者健身園地,/facilities/md-elderly.jpeg,Active
137,中西區,第三街遊樂場,西環西營盤第三街近由義里,,長者健身園地,/facilities/md-elderly.jpeg,Active
138,中西區,華安里休憩處,中環鴨巴甸街華安里,,長者健身園地,/facilities/md-elderly.jpeg,Active
139,中西區,城西公園,半山列堤頓道與屋蘭士里交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
140,中西區,屈地街兒童遊樂場,西環石塘咀屈地街,,長者健身園地,/facilities/md-elderly.jpeg,Active
141,中西區,卜公花園,上環普慶坊,,長者健身園地,/facilities/md-elderly.jpeg,Active
148,元朗,長埔村遊樂場,元朗八鄉長埔村,,長者健身園地,/facilities/md-elderly.jpeg,Active
152,元朗,俊賢坊遊樂場,元朗俊賢坊,,長者健身園地,/facilities/md-elderly.jpeg,Active
153,元朗,龍園,元朗天水圍嘉湖山莊美湖居天龍路,,長者健身園地,/facilities/md-elderly.jpeg,Active
154,元朗,灰沙圍遊樂場,元朗屏山青山公路-屏山段灰沙圍,,長者健身園地,/facilities/md-elderly.jpeg,Active
155,元朗,鳳香街休憩處,元朗鳳香街,,長者健身園地,/facilities/md-elderly.jpeg,Active
156,元朗,鳳群街花園,元朗鳳群街,,長者健身園地,/facilities/md-elderly.jpeg,Active
157,元朗,蝦尾村休憩處,元朗蝦尾新村,,長者健身園地,/facilities/md-elderly.jpeg,Active
158,元朗,洪德路休憩處,元朗洪水橋洪德路,,長者健身園地,/facilities/md-elderly.jpeg,Active
159,元朗,錦田街市遊樂場,元朗錦田錦田路,,長者健身園地,/facilities/md-elderly.jpeg,Active
160,元朗,錦田波地遊樂場,元朗錦田波地路,,長者健身園地,/facilities/md-elderly.jpeg,Active
161,元朗,吉慶圍遊樂場,元朗錦田錦田路吉慶圍,,長者健身園地,/facilities/md-elderly.jpeg,Active
162,元朗,建德街遊樂場,元朗建德街,,長者健身園地,/facilities/md-elderly.jpeg,Active
163,元朗,高埔遊樂場,元朗錦田高埔路,,長者健身園地,/facilities/md-elderly.jpeg,Active
164,元朗,流浮山遊樂場,元朗流浮山,,長者健身園地,/facilities/md-elderly.jpeg,Active
165,元朗,麗湖休憩處,天水圍天葵路,,長者健身園地,/facilities/md-elderly.jpeg,Active
166,元朗,馬鞍崗花園,元朗八鄉馬鞍崗,,長者健身園地,/facilities/md-elderly.jpeg,Active
167,元朗,炮仗坊遊樂場,元朗炮仗坊,,長者健身園地,/facilities/md-elderly.jpeg,Active
168,元朗,屏柏里公園,元朗屏山屏柏里,,長者健身園地,/facilities/md-elderly.jpeg,Active
169,元朗,西菁街網球場,元朗西菁街6號,,長者健身園地,/facilities/md-elderly.jpeg,Active
170,元朗,山貝涌口休憩處No2,元朗十八鄉山貝涌,,長者健身園地,/facilities/md-elderly.jpeg,Active
171,元朗,石埗村遊樂場,元朗廈村石埗路石埗村,,長者健身園地,/facilities/md-elderly.jpeg,Active
172,元朗,水蕉老圍遊樂場,元朗十八鄉水蕉老圍,,長者健身園地,/facilities/md-elderly.jpeg,Active
173,元朗,水蕉新村路休憩處,元朗十八鄉水蕉新村路,,長者健身園地,/facilities/md-elderly.jpeg,Active
174,元朗,大陂頭休憩花園,元朗大陂頭徑,,長者健身園地,/facilities/md-elderly.jpeg,Active
175,元朗,天澤邨長者健體設施,元朗天水圍天澤邨,,長者健身園地,/facilities/md-elderly.jpeg,Active
176,元朗,天恒邨長者健體設施,元朗天水圍天恒邨,,長者健身園地,/facilities/md-elderly.jpeg,Active
177,元朗,天河路遊樂場,元朗天水圍天盛苑天河路,,長者健身園地,/facilities/md-elderly.jpeg,Active
178,元朗,天柏路公園,元朗天水圍嘉湖山莊景湖居天栢路,,長者健身園地,/facilities/md-elderly.jpeg,Active
179,元朗,天秀路公園,元朗天水圍天逸邨天秀路,,長者健身園地,/facilities/md-elderly.jpeg,Active
180,元朗,天瑞路公園,元朗天水圍天瑞(二)邨天瑞路,,長者健身園地,/facilities/md-elderly.jpeg,Active
181,元朗,天華邨長者健體設施,元朗天水圍天華邨,,長者健身園地,/facilities/md-elderly.jpeg,Active
182,元朗,天恩邨長者健體設施,元朗天水圍天恩邨,,長者健身園地,/facilities/md-elderly.jpeg,Active
183,元朗,唐人新村遊樂場,元朗屏山唐人新村路唐人新村,,長者健身園地,/facilities/md-elderly.jpeg,Active
184,元朗,東頭工業區遊樂場,元朗東頭工業區強業街,,長者健身園地,/facilities/md-elderly.jpeg,Active
185,元朗,橫台山遊樂場,元朗八鄉粉錦路橫台山,,長者健身園地,/facilities/md-elderly.jpeg,Active
186,元朗,永慶休憩處,元朗八鄉永慶圍,,長者健身園地,/facilities/md-elderly.jpeg,Active
187,元朗,楊屋新村休憩處,元朗楊屋新村,,長者健身園地,/facilities/md-elderly.jpeg,Active
188,元朗,元朗兒童遊樂場,元朗康樂路,,長者健身園地,/facilities/md-elderly.jpeg,Active
208,屯門,鍾屋花園,屯門鍾屋村,,長者健身園地,/facilities/md-elderly.jpeg,Active
210,屯門,鳳地花園,屯門青山公路鳳地,,長者健身園地,/facilities/md-elderly.jpeg,Active
211,屯門,海珠路遊樂場,屯門海珠路,,長者健身園地,/facilities/md-elderly.jpeg,Active
212,屯門,麒麟崗公眾公園,屯門青山公路三聖邨對面,,長者健身園地,/facilities/md-elderly.jpeg,Active
213,屯門,景峰兒童遊樂場,屯門青山公路景峰俓,,長者健身園地,/facilities/md-elderly.jpeg,Active
214,屯門,稔灣村兒童遊樂場,屯門稔灣村嘉和里山路,,長者健身園地,/facilities/md-elderly.jpeg,Active
215,屯門,石排頭休憩處,屯門石排頭路,,長者健身園地,/facilities/md-elderly.jpeg,Active
216,屯門,大興北休憩處,屯門青田路,,長者健身園地,/facilities/md-elderly.jpeg,Active
217,屯門,青河休憩花園,屯門青河坊,,長者健身園地,/facilities/md-elderly.jpeg,Active
218,屯門,青棉兒童遊樂場,屯門新墟青棉徑,,長者健身園地,/facilities/md-elderly.jpeg,Active
219,屯門,青善花園,屯門龍成花園青山公路,,長者健身園地,/facilities/md-elderly.jpeg,Active
220,屯門,青華球場,屯門青海圍,,長者健身園地,/facilities/md-elderly.jpeg,Active
222,屯門,青賢花園,屯門青賢街,,長者健身園地,/facilities/md-elderly.jpeg,Active
223,屯門,屯門河(東岸)花園,屯門河(東岸),,長者健身園地,/facilities/md-elderly.jpeg,Active
224,屯門,榮發里休憩處,屯門恆豐園榮發里,,長者健身園地,/facilities/md-elderly.jpeg,Active
225,屯門,仁愛廣場,屯門新墟啟民徑,,長者健身園地,/facilities/md-elderly.jpeg,Active
227,北區,新運路休憩處,新界粉嶺新運路73號,,"長者健身園地,健體園灺,休憩處",/facilities/md-elderly.jpeg,Active
235,北區,長瀝休憩處,上水唐公嶺長瀝村,,長者健身園地,/facilities/md-elderly.jpeg,Active
236,北區,粉嶺樓路遊樂場,粉嶺聯和墟粉嶺樓路,,長者健身園地,/facilities/md-elderly.jpeg,Active
238,北區,下担水坑第二號休憩處,沙頭角下担水坑村,,長者健身園地,/facilities/md-elderly.jpeg,Active
239,北區,雞嶺休憩處,上水清河邨與雞嶺村通道,,長者健身園地,/facilities/md-elderly.jpeg,Active
241,北區,料壆遊樂場,上水料壆村,,長者健身園地,/facilities/md-elderly.jpeg,Active
242,北區,聯和墟遊樂場,粉嶺聯和墟聯和道,,長者健身園地,/facilities/md-elderly.jpeg,Active
243,北區,文閣村休憩處,上水上水鄉文閣村,,長者健身園地,/facilities/md-elderly.jpeg,Active
244,北區,萬屋邊兒童遊樂場,沙頭角萬屋邊村,,長者健身園地,/facilities/md-elderly.jpeg,Active
245,北區,百福兒童遊樂場,上水百和路近蔚翠花園,,長者健身園地,/facilities/md-elderly.jpeg,Active
246,北區,百福田心遊樂場,粉嶺一嗚路42區,,長者健身園地,/facilities/md-elderly.jpeg,Active
247,北區,百和路遊樂場,上水百和路,,長者健身園地,/facilities/md-elderly.jpeg,Active
248,北區,坪洋村花園,打鼓嶺坪洋村,,長者健身園地,/facilities/md-elderly.jpeg,Active
249,北區,新屋村休憩處,粉嶺龍躍頭段新屋村,,長者健身園地,/facilities/md-elderly.jpeg,Active
250,北區,新運路花園,上水智昌路3號,,長者健身園地,/facilities/md-elderly.jpeg,Active
251,北區,沙頭角兒童遊樂場,沙頭角沙頭角邨順興街,,長者健身園地,/facilities/md-elderly.jpeg,Active
252,北區,上水花園第一號,上水龍琛路與智昌路交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
253,北區,上水坑頭村休憩處,上水古洞坑頭村,,長者健身園地,/facilities/md-elderly.jpeg,Active
254,北區,上水坑頭村第二號休憩處,上水古洞坑頭村,,長者健身園地,/facilities/md-elderly.jpeg,Active
255,北區,上水鄉第六休憩處,上水上水圍鄉莆上村,,長者健身園地,/facilities/md-elderly.jpeg,Active
256,北區,上水鄉第九休憩處,上水上水圍鄉莆上村,,長者健身園地,/facilities/md-elderly.jpeg,Active
257,北區,上水遊樂場,上水上水圍鄉莆上村,,長者健身園地,/facilities/md-elderly.jpeg,Active
258,北區,上禾坑兒童遊樂場,沙頭角上禾坑,,長者健身園地,/facilities/md-elderly.jpeg,Active
260,北區,偉明街花園,粉嶺偉明街與百和路交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
261,北區,永寧村休憩處,粉嶺龍躍頭永寧圍永寧村,,長者健身園地,/facilities/md-elderly.jpeg,Active
262,北區,和興遊樂場,粉嶺雷鳴路與華明路交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
263,北區,和睦路遊樂場,粉嶺聯和墟和睦路,,長者健身園地,/facilities/md-elderly.jpeg,Active
264,北區,蝴蝶山休憩處,粉嶺華明路,,長者健身園地,/facilities/md-elderly.jpeg,Active
326,沙田,銀城街花園,沙田銀城街,,長者健身園地,/facilities/md-elderly.jpeg,Active
277,西貢,翠嶺里遊樂場,將軍澳調景嶺彩明街,,長者健身園地,/facilities/md-elderly.jpeg,Active
278,西貢,福民花園,西貢福民路,,長者健身園地,/facilities/md-elderly.jpeg,Active
279,西貢,坑口文曲里公園,將軍澳坑口文曲里6號,,長者健身園地,/facilities/md-elderly.jpeg,Active
280,西貢,滘西新村花園,西貢滘西新村近西貢公路,,長者健身園地,/facilities/md-elderly.jpeg,Active
281,西貢,萬宜遊樂場,西貢萬年街,,長者健身園地,/facilities/md-elderly.jpeg,Active
282,西貢,孟公屋休憩花園,西貢孟公屋近清水灣道,,長者健身園地,/facilities/md-elderly.jpeg,Active
283,西貢,貿泰路花園,將軍澳寶琳貿泰路,,長者健身園地,/facilities/md-elderly.jpeg,Active
284,西貢,茅湖仔足球場,將軍澳寶琳寶琳南路茅湖仔,,長者健身園地,/facilities/md-elderly.jpeg,Active
285,西貢,南山村休憩處,西貢南山村地段220,,長者健身園地,/facilities/md-elderly.jpeg,Active
286,西貢,白沙灣村花園,西貢公路白沙灣村,,長者健身園地,/facilities/md-elderly.jpeg,Active
287,西貢,菠蘿輋花園,西貢菠蘿輋路,,長者健身園地,/facilities/md-elderly.jpeg,Active
288,西貢,培成花園,將軍澳坑口培成路38號,,長者健身園地,/facilities/md-elderly.jpeg,Active
289,西貢,沙角尾遊樂場及花園,西貢沙角尾路沙角尾村,,長者健身園地,/facilities/md-elderly.jpeg,Active
290,西貢,沙咀遊樂場,西貢萬年街敬民街,,長者健身園地,/facilities/md-elderly.jpeg,Active
291,西貢,水邊村休憩處,將軍澳坑口寓安里水邊村,,長者健身園地,/facilities/md-elderly.jpeg,Active
292,西貢,銀線灣泳灘,清水灣清水灣道銀線灣,,長者健身園地,/facilities/md-elderly.jpeg,Active
293,西貢,伯多祿村花園,西貢伯多祿村,,長者健身園地,/facilities/md-elderly.jpeg,Active
294,西貢,躉場休憩處,西貢躉場,,長者健身園地,/facilities/md-elderly.jpeg,Active
295,西貢,唐明街公園,將軍澳唐明街,,長者健身園地,/facilities/md-elderly.jpeg,Active
296,西貢,唐明街休憩處,將軍澳唐明街,,長者健身園地,/facilities/md-elderly.jpeg,Active
297,西貢,魷魚灣兒童遊樂場,將軍澳坑口敬賢里魷魚灣村,,長者健身園地,/facilities/md-elderly.jpeg,Active
298,西貢,宜春街遊樂場,西貢宜春街,,長者健身園地,/facilities/md-elderly.jpeg,Active
314,沙田,亞公角街花園,沙田馬鞍山亞公角街,,長者健身園地,/facilities/md-elderly.jpeg,Active
315,沙田,積富街休憩花園,大圍積富街,,長者健身園地,/facilities/md-elderly.jpeg,Active
316,沙田,積福街休憩處,大圍積福街,,長者健身園地,/facilities/md-elderly.jpeg,Active
317,沙田,積泰里花園,沙田大圍積泰里,,長者健身園地,/facilities/md-elderly.jpeg,Active
